repo,subrepo,lang,n_project,n_folder,n_file,n_scope,n_type,n_operation,n_operation_method,n_operation_constructor,n_variable,n_variable_field,n_variable_param,e_includes,e_contains,e_requires,e_declares,e_encloses,e_specializes,e_encapsulates,e_returns,e_instantiates,e_invokes,e_uses,e_parameterizes,e_typed,methods_per_class_mean,methods_per_class_median,methods_per_class_max,methods_per_class_std,fields_per_class_mean,fields_per_class_median,fields_per_class_max,call_fanout_mean,call_fanout_median,call_fanout_max,call_fanout_std,call_fanin_mean,call_fanin_median,call_fanin_max,call_fanin_std,arity_mean,arity_median,arity_max,field_uses_fanin_mean,field_uses_fanin_max,inh_parents_mean,inh_children_mean,inh_children_max,inh_depth_max,inh_depth_mean,file_req_out_mean,file_req_out_max,file_req_in_mean,file_req_in_max,fs_depth_max,scope_depth_max,num_methods_mean,num_methods_median,num_methods_max,stmts_mean,stmts_median,stmts_p90,stmts_max,stmts_std,halstead_vocabulary_mean,halstead_length_mean,halstead_volume_mean,halstead_difficulty_mean,halstead_effort_mean,halstead_estimatedBugs_mean,halstead_volume_p90,halstead_effort_p90,coverage_requires,coverage_specializes,coverage_instantiates,coverage_typed
micronaut-projects__micronaut-core,http-validation,java,1,7,13,6,10,49,40,9,66,23,43,1,19,10,20,15,4,72,15,8,11,40,43,0,4.9,3.5,12,3.01496,2.3,1.5,11,0.22449,0,4,0.678092,0.22449,0,2,0.463584,0.877551,0,4,1.73913,11,0.4,0.4,4,1,1,0.769231,5,0.769231,5,7,4,4.9,3.5,12,1.89796,1,5,6,1.46029,18.4474,65.7632,336.538,4.38362,4774.3,0.112179,1269.18,9649.11,1,1,1,0
micronaut-projects__micronaut-core,jackson-core,java,1,8,11,7,17,174,154,20,172,40,132,1,18,4,27,30,8,214,29,10,96,107,132,7,10.2353,7,52,12.1293,2.35294,2,10,0.551724,0,8,0.887443,0.551724,0,10,1.18669,0.758621,0,4,2.675,9,0.470588,0.470588,3,2,1.25,0.363636,3,0.363636,2,7,4,10.2353,7,52,1.27586,1,2,7,0.91839,12.7815,36.3361,157.961,3.12849,1892.47,0.0526538,330.22,2163.15,1,1,1,1
micronaut-projects__micronaut-core,json-core,java,1,9,26,8,29,219,191,28,253,42,211,1,34,17,54,40,13,261,77,15,109,124,211,38,7.55172,5,38,8.18572,1.44828,1,7,0.497717,0,8,1.00852,0.497717,0,11,1.18736,0.96347,1,5,2.95238,8,0.448276,0.448276,4,2,1.53846,0.653846,3,0.653846,7,6,3,7.55172,5,38,1.46575,1,3,10,1.30768,12.8854,35.1783,148.757,3.35724,1372.14,0.0495857,298.555,2037.9,1,1,1,1
micronaut-projects__micronaut-core,management,java,1,33,94,32,73,251,197,54,343,134,209,1,126,103,143,107,24,385,81,7,86,213,209,39,3.43836,3,11,2.62228,1.83562,1,11,0.342629,0,6,0.794738,0.342629,0,4,0.645345,0.832669,1,4,1.58955,5,0.328767,0.328767,5,2,1.125,1.09574,9,1.09574,12,8,5,3.43836,3,11,1.63347,1,4,8,1.47256,14.4342,45.7697,201.971,2.73157,1107.06,0.0673236,495.514,3425.24,1,1,1,1
micronaut-projects__micronaut-core,messaging,java,1,6,18,5,15,26,15,11,19,2,17,1,23,2,30,19,4,28,13,0,10,6,17,0,1.73333,2,8,1.8427,0.133333,0,2,0.384615,0,1,0.486504,0.384615,0,3,0.880425,0.653846,0,2,3,4,0.266667,0.266667,3,2,1.25,0.111111,1,0.111111,1,6,3,1.73333,2,8,0.961538,1,3,3,0.897894,10.5714,24.2857,91.191,3.38625,567.271,0.030397,237.706,2444.98,1,1,0,0
micronaut-projects__micronaut-core,retry,java,1,8,27,7,22,119,100,19,129,48,81,1,34,27,44,28,8,167,32,14,59,122,81,12,5.40909,4,17,4.5593,2.18182,0,10,0.495798,0,6,1.04418,0.495798,0,5,0.960339,0.680672,0,6,2.54167,15,0.363636,0.363636,2,2,1.14286,1,6,1,6,6,3,5.40909,4,17,1.22689,1,3,11,1.77961,19.9796,78.5714,398.014,5.79753,5118.5,0.132671,1101.53,16790.9,1,1,1,1
micronaut-projects__micronaut-core,router,java,1,12,73,11,75,871,802,69,1182,176,1006,1,84,22,141,94,63,1047,319,40,425,488,1006,36,11.6133,5,92,15.4012,2.34667,1,22,0.487945,0,17,1.11951,0.487945,0,32,1.75203,1.15499,1,13,2.77273,29,0.84,0.84,7,3,1.64706,0.30137,4,0.30137,4,8,5,11.9333,5,92,1.2142,1,3,21,1.69392,16.2525,54.5623,248.351,3.79796,2709.07,0.0827836,580,5457.55,1,1,1,1
micronaut-projects__micronaut-core,runtime-osx,java,1,7,3,6,2,5,3,2,5,1,4,1,9,0,4,7,0,6,2,0,0,1,4,0,2.5,2.5,3,0.5,0.5,0.5,1,0,0,0,0,0,0,0,0,0.8,0,3,1,1,0,0,0,,,0,0,0,0,8,5,2.5,2.5,3,1.2,1,2,2,0.4,17.6667,44,201.073,2.44899,761.987,0.0670243,388.418,1955.49,0,0,0,0
micronaut-projects__micronaut-core,test-suite,java,1,9,4,8,4,12,9,3,14,2,12,1,12,0,8,10,0,14,3,0,0,1,12,0,3,2,7,2.34521,0.5,0.5,1,0,0,0,0,0,0,0,0,1,1,2,0.5,1,0,0,0,,,0,0,0,0,6,3,3,2,7,1.33333,1,2,2,0.62361,11.125,24.125,87.051,1.5243,135.761,0.029017,118.028,391.513,0,0,0,0
micronaut-projects__micronaut-core,websocket,java,1,10,39,9,33,116,97,19,144,41,103,1,48,20,65,42,7,157,38,7,30,41,103,26,3.51515,2,21,4.12032,1.24242,0,17,0.258621,0,3,0.558951,0.258621,0,4,0.683811,0.887931,1,7,1,5,0.212121,0.212121,3,1,1,0.512821,3,0.512821,8,6,3,3.57576,2,22,0.991379,1,2,8,1.19983,18.1765,78.3529,408.075,6.53933,8482.94,0.136025,1945.28,58930.7,1,1,1,1
mission-peace__interview,,java,1,23,505,22,638,2376,1738,638,3295,390,2905,1,527,5,1143,731,5,2766,785,707,1645,1464,2905,404,3.72414,3,27,2.05773,0.611285,0,8,0.69234,0,8,0.996226,0.69234,0,30,1.40617,1.22264,1,8,3.75385,111,0.00783699,0.00783699,2,1,1,0.00990099,1,0.00990099,1,5,2,3.72414,3,27,4.05892,3,9,59,3.98724,21.4607,116.134,539.112,17.6949,16916.2,0.179704,1133.49,45098.1,1,1,1,1
mockito__mockito,,java,1,91,492,77,546,2675,2227,448,3239,646,2593,5,578,1267,989,725,276,3321,1098,633,2452,1495,2593,689,4.89927,3,90,7.06374,1.18315,1,20,0.916636,0,22,1.637,0.916636,0,115,3.29159,0.969346,1,8,2.31424,26,0.505495,0.505495,20,3,1.13253,2.5752,40,2.5752,61,8,5,4.90659,3,90,1.5861,1,3,20,1.66434,14.4101,41.8777,182.789,3.96427,1979.41,0.0609296,443.624,3721.75,1,1,1,1
mrniko__netty-socketio,,java,1,16,111,15,118,802,683,119,1258,337,921,1,126,243,228,140,47,1139,205,105,775,840,921,331,6.79661,4,77,9.36506,2.85593,2,37,0.966334,0,73,3.3781,0.966334,1,14,1.62051,1.14838,1,10,2.49258,17,0.398305,0.398305,5,3,1.30435,2.18919,20,2.18919,17,7,4,6.79661,4,77,1.81546,1,4,39,2.51744,14.2253,44.8773,210.026,3.50062,2844.53,0.0700086,484.479,3976.06,1,1,1,1
mybatis__mybatis-3,,java,1,58,386,57,414,2813,2357,456,4491,869,3622,1,443,910,746,552,188,3682,822,462,3073,2735,3622,1066,6.79469,4,143,10.509,2.09903,1,57,1.09243,0,35,2.25687,1.09243,0,44,2.48493,1.28759,1,21,3.1473,53,0.454106,0.454106,43,3,1.42703,2.35751,67,2.35751,52,8,5,6.7971,4,143,1.87736,1,4,82,2.76633,14.8674,48.7205,222.099,4.11204,2892.82,0.074033,561.077,5586.49,1,1,1,1
naman14__Timber,,java,1,30,163,29,259,1719,1451,268,2874,1154,1720,1,192,473,422,383,49,2873,377,179,1401,3276,1720,191,6.63707,4,106,10.4571,4.4556,2,106,0.815009,0,17,1.67505,0.815009,0,27,1.59244,1.00058,1,8,2.83882,49,0.189189,0.189189,11,2,1.24444,2.90184,18,2.90184,32,8,5,6.63707,4,106,2.67307,1,6,59,3.79279,19.3772,77.4277,386.598,7.29183,9338.2,0.128866,897.902,14012.7,1,1,1,1
nathanmarz__storm,,java,1,60,449,59,761,5891,5058,833,7809,1919,5890,2,507,1227,1210,1128,334,7810,1842,953,4413,5476,5890,2199,7.74113,4,74,9.84959,2.52168,2,212,0.749109,0,25,1.32953,0.749109,0,119,2.54397,0.99983,1,16,2.85357,29,0.438896,0.438896,11,3,1.56491,2.73274,47,2.73274,93,7,4,7.74376,4,74,2.03616,1,5,31,2.47463,13.711,45.17,200.455,3.82031,2570.34,0.0668185,454.862,4085.38,1,1,1,1
navasmdc__MaterialDesignLibrary,,java,1,12,28,8,38,222,187,35,363,173,190,2,38,27,66,55,19,395,38,10,145,468,190,29,5.84211,4,20,5.31397,4.55263,3,14,0.653153,0,5,1.13164,0.653153,0,9,1.18605,0.855856,1,4,2.7052,11,0.5,0.5,8,3,1.57895,0.964286,4,0.964286,12,6,3,5.84211,4,20,3.28378,2,7,21,3.65341,16.5896,78.6879,379.655,6.84936,7858.64,0.126552,1180,20534.6,1,1,1,1
newbee-ltd__newbee-mall,,java,1,17,88,16,89,785,711,74,905,247,658,1,104,234,177,105,8,1032,179,35,628,665,658,141,8.82022,7,34,6.24331,2.77528,1,16,0.8,0,24,2.38028,0.8,0,51,2.87081,0.838217,1,4,2.69231,17,0.0898876,0.0898876,1,1,1,2.65909,13,2.65909,25,7,4,8.82022,7,34,1.64204,1,4,30,2.57187,12.267,37.6971,172.598,2.65165,1531.9,0.0575327,485.798,3196.95,1,1,1,1
nostra13__Android-Universal-Image-Loader,,java,1,30,86,25,120,857,728,129,1323,426,897,2,114,215,206,178,48,1283,227,104,656,1161,897,240,7.14167,4,58,9.87446,3.55,2,38,0.765461,0,24,1.63675,0.765461,0,25,1.63461,1.04667,1,8,2.72535,14,0.4,0.4,5,3,1.52083,2.5,17,2.5,14,9,6,7.61667,4,105,2.05134,1,5,22,2.51199,15.6595,50.3812,231.538,5.03476,4083.68,0.0771794,548.833,5810.7,1,1,1,1
ogaclejapan__SmartTabLayout,,java,1,15,22,6,34,227,191,36,438,107,331,3,34,20,56,51,9,334,100,20,147,267,331,32,6.67647,4.5,38,7.20996,3.14706,1,43,0.647577,0,13,1.46592,0.647577,0,6,1.06156,1.45815,1,6,2.49533,35,0.264706,0.264706,2,1,1,0.909091,4,0.909091,5,7,4,6.67647,4.5,38,2.61674,1,3,68,5.72792,13.1635,41.5346,184.033,3.9235,4434.69,0.0613442,271.414,1599.91,1,1,1,1
openzipkin__zipkin,,java,1,67,241,47,443,2675,2224,451,3541,1180,2361,11,297,589,681,687,161,3855,1068,341,3485,3091,2361,748,6.03837,4,37,6.07261,2.66366,2,40,1.3028,0,28,3.19934,1.3028,0,80,3.90976,0.882617,1,11,2.61949,22,0.363431,0.363431,14,3,1.42282,2.44398,14,2.44398,64,9,6,6.04289,4,37,2.29907,1,5,26,2.62146,15.2653,60.9138,289.549,4.70288,5295.67,0.0965162,697.582,6351.35,1,1,1,1
orhanobut__logger,,java,1,4,13,3,16,104,90,14,209,49,160,1,16,0,29,21,7,153,30,7,66,98,160,17,6.5,4,18,5.33854,3.0625,1,16,0.634615,0,6,1.0475,0.634615,0,7,1.07469,1.53846,1,4,2,15,0.4375,0.4375,2,1,1,0,0,0,0,5,2,6.5,4,18,1.99038,1,4,16,2.54005,16.1207,48.9483,216.201,4.61407,2428.48,0.072067,564.292,6250.98,0,1,1,1
paascloud__paascloud-master,paascloud-common,java,1,8,23,7,33,76,31,45,219,164,55,1,30,3,56,49,3,240,48,3,20,53,55,1,2.30303,1,9,2.23586,4.9697,3,28,0.263158,0,3,0.695255,0.263158,0,2,0.570513,0.723684,0,5,0.323171,5,0.0909091,0.0909091,1,1,1,0.130435,2,0.130435,2,6,3,2.30303,1,9,1.97368,1,4,20,2.44935,11.4375,50.3125,219.157,4.05548,2074.06,0.0730523,675.194,10434.8,1,1,1,1
paascloud__paascloud-master,paascloud-gateway,java,1,7,5,6,5,22,17,5,13,7,6,1,11,0,10,10,0,29,5,0,5,7,6,0,4.4,5,6,1.62481,1.4,0,5,0.227273,0,2,0.516264,0.227273,0,2,0.516264,0.272727,0,1,1,1,0,0,0,,,0,0,0,0,6,3,4.4,5,6,2.36364,1,6,15,3.18441,12.6471,32.4706,139.987,2.3358,602.998,0.0466623,411.644,1724.98,0,0,0,0
paascloud__paascloud-master,paascloud-monitor,java,1,4,2,3,2,5,3,2,2,0,2,1,5,0,4,4,0,5,2,0,0,0,2,0,2.5,2.5,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0.4,0,1,,,0,0,0,,,0,0,0,0,5,2,2.5,2.5,3,1,1,1,1,0,13.3333,31.6667,120.06,1.59038,175.544,0.0400202,160,208,0,0,0,0
paascloud__paascloud-master,paascloud-provider-api,java,1,11,22,10,23,43,23,20,86,53,33,1,32,28,45,33,7,96,21,0,0,12,33,6,1.86957,2,5,1.07559,2.30435,0,12,0,0,0,0,0,0,0,0,0.767442,1,3,0.226415,2,0.304348,0.304348,1,1,1,1.27273,3,1.27273,4,7,4,1.86957,2,5,1.2093,1,2,14,2.07486,13.1818,30.0909,149.13,2.75555,2254.74,0.04971,38.0391,54.3416,1,1,0,1
paascloud__paascloud-master,paascloud-provider,java,1,18,54,17,55,179,134,45,320,164,156,1,71,82,109,72,5,343,58,21,74,85,156,51,3.25455,2,16,2.96168,2.98182,1,12,0.413408,0,4,0.737684,0.413408,0,5,0.752678,0.871508,1,3,0.518293,8,0.0909091,0.0909091,1,1,1,1.51852,10,1.51852,7,7,4,3.25455,2,16,2.42458,1,5,18,2.83802,20.0521,57.7188,264.528,3.44882,1508.24,0.0881759,512.684,2727.55,1,1,1,1
paascloud__paascloud-master,paascloud-zipkin,java,1,4,2,3,2,5,3,2,1,0,1,1,5,0,4,4,0,5,2,0,0,0,1,0,2.5,2.5,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0.2,0,1,,,0,0,0,,,0,0,0,0,5,2,2.5,2.5,3,1.6,1,4,4,1.2,8.33333,17.3333,56.1738,0.986111,48.0409,0.0187246,93.4047,134.123,0,0,0,0
pagehelper__Mybatis-PageHelper,,java,1,14,81,16,83,442,362,80,763,134,629,1,94,144,163,101,48,576,140,47,387,304,629,73,5.3253,3,71,9.33075,1.61446,0,21,0.875566,0,17,1.74776,0.875566,0,23,2.19633,1.42308,1,8,2.26866,15,0.578313,0.578313,13,4,1.88889,1.77778,11,1.77778,19,7,4,5.3253,3,71,2.43665,1,6,34,3.32232,15.5502,56.3647,260.061,5.09892,3465.01,0.0866871,743.017,8293.34,1,1,1,1
pedant__sweet-alert-dialog,,java,1,4,5,3,7,73,62,11,143,76,67,1,8,0,12,11,0,149,23,2,38,220,67,7,10.4286,6,30,10.5946,10.8571,10,39,0.520548,0,6,0.893041,0.520548,0,11,1.40556,0.917808,1,7,2.89474,5,0,0,0,,,0,0,0,0,5,2,10.4286,6,30,3.34247,2,9,24,4.16186,13.7705,58.1639,269.111,5.56104,4699.9,0.0897035,894.168,12624.8,0,0,1,1
pedrovgs__EffectiveAndroidUI,,java,1,21,54,20,61,339,285,54,339,116,223,1,74,101,115,87,19,455,73,20,219,264,223,116,5.55738,4,20,4.65014,1.90164,1,11,0.646018,0,12,1.34748,0.646018,0,8,0.901526,0.657817,1,4,2.27586,9,0.311475,0.311475,3,1,1,1.87037,14,1.87037,15,9,6,5.55738,4,20,2.26844,1,3,295,15.9591,9.87295,23.0164,80.6191,1.88872,239.401,0.026873,166.797,620.463,1,1,1,1
pentaho__pentaho-kettle,core,java,1,55,441,57,483,7226,6593,633,9402,1798,7604,1,495,917,920,584,262,9024,1148,679,6927,6095,7604,1258,14.9607,7,255,29.3316,3.72257,1,293,0.958622,0,52,2.32671,0.958622,0,143,3.71465,1.05231,1,18,3.38988,161,0.542443,0.542443,42,4,1.25773,2.07937,57,2.07937,102,9,6,14.9669,7,255,1.57293,1,3,42,2.11102,14.8125,49.8136,244.247,4.85486,5348.78,0.0814158,528.316,5871.67,1,1,1,1
pentaho__pentaho-kettle,dbdialog,java,1,9,8,8,10,104,95,9,183,97,86,1,16,6,18,19,2,201,12,1,89,288,86,3,10.4,6.5,42,11.6979,9.7,2.5,70,0.855769,0,12,1.6197,0.855769,0,8,1.33314,0.826923,1,5,2.96907,9,0.2,0.2,2,1,1,0.75,2,0.75,3,8,5,10.4,6.5,42,4.23077,2,8,62,8.26744,25.0568,116.591,642.472,9.57385,17213.5,0.214157,1348.08,41867.8,1,1,1,1
pentaho__pentaho-kettle,engine-ext,java,1,11,48,10,53,278,231,47,326,90,236,1,58,39,101,67,27,368,89,8,68,213,236,58,5.24528,4,28,5.41105,1.69811,1,9,0.244604,0,4,0.554144,0.244604,0,10,0.991632,0.848921,0,6,2.36667,26,0.509434,0.509434,6,3,1.82609,0.8125,3,0.8125,11,8,5,5.26415,4,28,1.29749,1,3,8,1.37868,9.64925,24.8657,93.8746,2.47538,723.588,0.0312915,228.898,1347.33,1,1,1,1
pentaho__pentaho-kettle,engine,java,1,268,1095,267,1235,18092,16670,1422,29444,8091,21353,1,1362,4149,2328,1643,1201,26183,2541,1195,21684,31785,21353,5389,14.6494,6,283,24.6048,6.55142,3,367,1.19854,0,98,3.60982,1.19854,0,179,5.35026,1.18025,1,30,3.92844,266,0.97247,0.97247,125,3,1.25547,3.78904,39,3.78904,348,9,6,14.6769,6,283,2.12199,1,4,640,5.87597,16.4181,80.8763,448.586,5.65124,20614.2,0.149529,992.055,12918.8,1,1,1,1
pentaho__pentaho-kettle,plugins,java,1,11,4,10,4,33,29,4,84,29,55,1,14,1,8,13,0,62,4,2,28,100,55,3,8.25,5.5,21,7.59523,7.25,5.5,15,0.848485,0,5,1.35112,0.848485,0,5,1.41681,1.66667,1,10,3.44828,11,0,0,0,,,0.25,1,0.25,1,9,6,8.25,5.5,21,4.63636,1,6,75,12.5935,29.8621,151.31,856.792,11.3666,21043.8,0.285597,2861.62,76598.4,1,0,1,1
pentaho__pentaho-kettle,ui,java,1,254,667,253,741,7858,7012,846,18577,11823,6754,1,920,2245,1403,1072,167,19681,1173,1972,11801,27169,6754,1659,10.6046,7,455,23.1526,15.9555,6,296,1.50178,0,43,3.09085,1.50178,1,242,7.53965,0.859506,0,13,2.29798,132,0.225371,0.225371,52,3,1.14286,3.36582,85,3.36582,170,10,7,10.6046,7,455,9.26801,2,10,793,40.145,26.3359,204.802,1356.68,8.70786,86055.8,0.452228,2067.41,45772.6,1,1,1,1
pentaho__pentaho-kettle,utilities,java,1,5,2,4,2,7,5,2,19,14,5,1,6,0,4,5,0,21,2,2,5,19,5,1,3.5,3.5,4,0.5,7,7,10,0.714286,0,4,1.38505,0.714286,1,2,0.699854,0.714286,0,2,1.35714,2,0,0,0,,,0,0,0,0,6,3,3.5,3.5,4,10.4286,2,57,57,19.1226,27,100.6,550.435,7.2847,7233.94,0.183478,1765.36,27652.5,0,0,1,1
permissions-dispatcher__PermissionsDispatcher,,java,1,6,12,2,17,49,39,10,56,21,35,2,16,0,29,23,1,70,10,5,6,47,35,0,2.88235,3,7,1.67621,1.23529,1,4,0.122449,0,1,0.327804,0.122449,0,2,0.38506,0.714286,1,3,2.2381,3,0.0588235,0.0588235,1,1,1,0,0,0,0,4,1,2.88235,3,7,1.97959,1,5,7,1.77844,10.8,24.2,84.7811,2.01206,208.345,0.0282604,121.889,390.044,0,1,1,0
perwendel__spark,,java,1,17,100,16,113,908,791,117,1424,221,1203,1,116,127,213,141,28,1129,229,65,949,640,1203,365,8.0354,4,106,13.8436,1.95575,1,24,1.04515,1,26,1.82528,1.04515,1,103,4.0749,1.32489,1,7,2.89593,43,0.247788,0.247788,3,4,1.42308,1.27,12,1.27,12,6,3,8.0354,4,106,1.61233,1,3,16,1.62088,12.3306,35.7466,150.614,4.20559,3450.11,0.0502046,311.138,2421.31,1,1,1,1
pinpoint-apm__pinpoint,agent-module,java,1,8,5,7,5,18,13,5,9,1,8,1,12,0,10,11,0,19,5,1,3,0,8,0,3.6,2,7,2.41661,0.2,0,1,0.166667,0,2,0.5,0.166667,0,1,0.372678,0.444444,0,2,0,0,0,0,0,,,0,0,0,0,9,6,3.6,2,7,1.33333,1,3,4,0.881917,10.0769,29.6923,131.033,4.25575,2801.59,0.0436777,204.373,2341,0,0,1,0
pinpoint-apm__pinpoint,annotations,java,1,6,3,5,9,3,1,2,0,0,0,1,8,0,12,19,0,3,2,0,0,0,0,0,0.333333,0,1,0.471405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0,0,0,7,4,0.333333,0,1,0.666667,1,1,1,0.471405,,,,,,,,,0,0,0,0
pinpoint-apm__pinpoint,basic-login,java,1,8,10,7,10,36,26,10,56,27,29,1,17,10,20,16,0,63,12,7,17,48,29,12,3.6,2.5,10,2.53772,2.7,2,8,0.472222,0,3,0.86558,0.472222,0,2,0.644899,0.805556,1,3,1.77778,4,0,0,0,,,1,6,1,3,8,5,3.6,2.5,10,3.13889,2,7,10,2.59436,15.2692,45.1538,199.655,2.87144,1144.17,0.0665518,549.572,5639.48,1,0,1,1
pinpoint-apm__pinpoint,batch-alarmsender,java,1,13,26,12,27,146,126,20,222,73,149,1,38,46,53,39,7,219,32,12,78,174,149,48,5.40741,5,19,4.16564,2.7037,1,12,0.534247,0,10,1.63926,0.534247,0,3,0.75093,1.02055,0,6,2.38356,5,0.259259,0.259259,2,1,1,1.76923,6,1.76923,13,10,7,5.40741,5,19,1.69178,1,5,13,2.72875,12.3529,39.7206,175.566,2.04606,865.501,0.058522,719.839,3705.8,1,1,1,1
pinpoint-apm__pinpoint,channel,java,1,10,39,9,43,160,138,22,225,51,174,1,48,30,82,55,29,211,72,18,56,29,174,27,3.72093,3,12,2.77301,1.18605,0,9,0.35,0,5,0.888819,0.35,0,3,0.7,1.0875,1,8,0.568627,4,0.674419,0.674419,3,2,1.2,0.769231,6,0.769231,6,8,5,3.7907,3,12,1.0375,1,3,6,1.2985,11.7593,31.9815,120.583,1.99882,315.989,0.0401943,306.857,933.73,1,1,1,1
pinpoint-apm__pinpoint,collector-starter,java,1,9,9,8,11,29,18,11,30,11,19,1,17,7,20,20,3,40,17,6,10,19,19,9,2.63636,2,5,1.22643,1,1,3,0.344828,0,3,0.755479,0.344828,0,2,0.543035,0.655172,1,3,1.72727,4,0.272727,0.272727,3,1,1,0.777778,7,0.777778,1,10,7,2.63636,2,5,1.93103,1,4,10,1.85567,17.6429,55.4286,266.922,3.55785,1898.66,0.088974,510.282,1906.94,1,1,1,1
pinpoint-apm__pinpoint,collector,java,1,43,287,42,304,1199,942,257,2012,635,1377,1,329,227,591,362,112,1834,371,95,602,1373,1377,335,3.94408,3,21,2.85623,2.08882,1,16,0.502085,0,11,1.03635,0.502085,0,11,0.941024,1.14846,1,8,2.1622,13,0.368421,0.368421,12,2,1.04717,0.790941,7,0.790941,11,9,6,3.94408,3,21,2.43536,1,6,32,2.56991,15.4741,46.048,203.22,3.29748,1401.08,0.0677399,524.002,3825,1,1,1,1
pinpoint-apm__pinpoint,commons-buffer,java,1,6,8,5,9,163,150,13,137,15,122,1,13,0,17,14,7,178,13,0,101,128,122,3,18.1111,7,64,22.6394,1.66667,1,6,0.619632,0,3,0.823047,0.619632,0,16,1.62499,0.748466,1,4,8.53333,44,0.777778,0.777778,3,3,1.71429,0,0,0,0,7,4,18.1111,7,64,1.42945,1,4,11,1.76527,14.4316,45.7474,194.067,5.75225,5505.18,0.064689,346.13,3020.77,0,1,0,1
pinpoint-apm__pinpoint,commons-config,java,1,8,8,7,19,67,50,17,90,17,73,1,15,4,27,36,11,84,17,14,32,23,73,10,3.52632,3,18,3.64718,0.894737,0,7,0.477612,0,3,0.852708,0.477612,0,2,0.654678,1.08955,1,4,1.35294,3,0.578947,0.578947,9,1,1,0.5,3,0.5,2,9,6,3.52632,3,18,1.83582,1,4,11,1.9208,18.1154,71.2692,327.861,7.37494,5119.62,0.109287,671.246,10801.6,1,1,1,1
pinpoint-apm__pinpoint,commons-hbase,java,1,23,107,22,134,578,466,112,1001,195,806,1,129,78,241,181,56,773,153,96,194,396,806,133,4.31343,3,59,6.19149,1.45522,1,20,0.33564,0,12,0.847228,0.33564,0,17,1.12296,1.39446,1,7,2.03077,10,0.41791,0.41791,17,1,1,0.728972,21,0.728972,6,8,5,4.31343,3,59,1.5,1,3,11,1.5069,14.9235,38.792,168.566,3.18005,1102.87,0.0561887,445.81,2944.13,1,1,1,1
pinpoint-apm__pinpoint,commons-mapstruct-spi,java,1,6,2,5,2,26,24,2,34,10,24,1,7,0,4,6,0,36,2,0,21,17,24,0,13,13,20,7,5,5,8,0.807692,0.5,5,1.20955,0.807692,0,4,1.07486,0.923077,1,2,1.7,5,0,0,0,,,0,0,0,0,7,4,13,13,20,2.26923,2,5,6,1.4293,16.625,51.4167,222.848,4.23795,1684.99,0.0742828,463.781,3940.64,0,0,0,0
pinpoint-apm__pinpoint,commons-mybatis,java,1,6,10,5,10,132,124,8,177,7,170,1,15,1,20,14,3,139,10,4,59,17,170,3,13.2,2.5,102,29.7012,0.7,0,3,0.44697,0,4,0.594347,0.44697,0,48,4.1639,1.28788,1,4,2.42857,5,0.3,0.3,1,1,1,0.1,1,0.1,1,7,4,13.2,2.5,102,1.20455,1,1,8,0.998018,9.5042,17.3109,62.3527,1.43685,370.139,0.0207842,78.8692,75.2857,1,1,1,1
pinpoint-apm__pinpoint,commons-profiler,java,1,17,42,16,85,457,367,90,646,170,476,1,58,1,127,143,27,627,116,54,264,357,476,34,5.37647,3,34,5.65681,2,1,16,0.577681,0,7,0.896739,0.577681,0,15,1.3714,1.04158,1,7,2.1,19,0.317647,0.317647,4,2,1.07407,0.0238095,1,0.0238095,1,9,6,5.37647,3,34,2.09628,1,4,16,2.03135,14.5297,55.7475,255.483,6.76589,7375.22,0.0851611,469.029,5608.93,1,1,1,1
pinpoint-apm__pinpoint,commons-server-cluster,java,1,11,21,10,23,131,87,44,135,53,82,1,31,13,44,34,7,184,58,14,92,122,82,19,5.69565,4,16,3.98295,2.30435,1,7,0.70229,0,6,1.21501,0.70229,0,6,1.36306,0.625954,0,3,2.30189,10,0.304348,0.304348,6,1,1,0.619048,7,0.619048,4,10,7,5.73913,4,16,1.53435,1,3,13,1.72232,12.3276,35.2241,145.357,2.88811,870.812,0.0484524,470,3742.59,1,1,1,1
pinpoint-apm__pinpoint,commons-server,java,1,58,297,61,372,2379,2009,370,3154,1090,2064,1,354,555,669,506,172,3469,765,335,1717,2957,2064,532,6.39516,4,65,6.84131,2.93011,2,30,0.721732,0,32,2.50076,0.721732,0,25,1.65673,0.867591,1,22,2.71284,13,0.462366,0.462366,13,2,1.12281,1.86869,17,1.86869,34,12,9,6.39785,4,65,2.42034,1,6,38,3.29875,11.745,39.7306,172.452,3.25228,1708.52,0.0574841,535.053,3947.28,1,1,1,1
pinpoint-apm__pinpoint,commons,java,1,13,102,12,123,656,546,110,913,298,615,1,114,8,225,155,31,954,207,31,214,518,615,137,5.33333,3,50,6.43626,2.42276,1,57,0.32622,0,9,0.736866,0.32622,0,9,0.783003,0.9375,1,17,1.73826,7,0.252033,0.252033,6,2,1.03226,0.0784314,1,0.0784314,3,8,5,5.33333,3,50,2.00305,1,5,20,2.24151,12.4518,37.4386,156.079,5.86795,2724.38,0.0520262,394.728,5249.7,1,1,1,1
